股票简称,股票代码,上市日期,发行价,最新价,发行中签率,总发行数,首日涨幅
明泰铝业,601677,2011-09-19 00:00:00,20,14.04,0.94000883,6000,-0.43
通光线缆,300265,2011-09-16 00:00:00,14.38,9.41,0.48437749,3500,-1.16
佳创视讯,300264,2011-09-16 00:00:00,16.5,6.28,0.6385912555,2600,-1.57
隆华科技,300263,2011-09-16 00:00:00,33,7.84,1.2647216565,2000,-1.51
巴安水务,300262,2011-09-16 00:00:00,18,3.0,0.3448585578,1670,2.39
哈尔斯,002615,2011-09-09 00:00:00,18,7.07,0.2526209248,2280,0.14
奥佳华,002614,2011-09-09 00:00:00,52,8.05,1.5523711823,3000,-1.23
京运通,601908,2011-09-08 00:00:00,42,5.4,0.97064016,6000,-0.55
雅本化学,300261,2011-09-06 00:00:00,22,8.88,0.3242300983,2270,-1.77
新莱应材,300260,2011-09-06 00:00:00,27,29.62,0.3349063518,1670,-1.79
新天科技,300259,2011-08-31 00:00:00,21.9,3.81,0.4342293265,1900,-0.78
北玻股份,002613,2011-08-30 00:00:00,13.5,4.73,0.3413348114,6700,-2.47
朗姿股份,002612,2011-08-30 00:00:00,35,22.66,1.4361633471,5000,-2.29
东方精工,002611,2011-08-30 00:00:00,15.5,5.37,0.3132728344,3400,-0.56
精锻科技,300258,2011-08-26 00:00:00,25,12.86,0.39440781,2500,2.06
开山股份,300257,2011-08-19 00:00:00,63,14.22,5.8636099885,3600,-0.91
ST星星,300256,2011-08-19 00:00:00,21,3.23,1.0392042397,2500,2.22
常山药业,300255,2011-08-19 00:00:00,28,4.97,1.4751775762,2700,0.0
仟源医药,300254,2011-08-19 00:00:00,13,7.79,0.6921911515,3380,0.78
江河集团,601886,2011-08-18 00:00:00,20,9.44,1.65932729,11000,-0.74
卫宁健康,300253,2011-08-18 00:00:00,27.5,7.5,0.5769648391,1350,-1.06
金信诺,300252,2011-08-18 00:00:00,16.2,9.18,0.6861439425,2700,-1.08
宁波建工,601789,2011-08-16 00:00:00,6.39,4.89,0.78389741,10000,-2.2
爱康科技,002610,2011-08-15 00:00:00,16,2.46,0.900992928,5000,0.0
捷顺科技,002609,2011-08-15 00:00:00,14.5,10.34,0.6041670154,3000,-0.77
旗滨集团,601636,2011-08-12 00:00:00,9,8.76,0.82849352,16800,-2.34
方正证券,601901,2011-08-10 00:00:00,3.9,6.84,2.24076854,150000,-0.87
江苏国信,002608,2011-08-10 00:00:00,22.11,7.06,0.7090668692,3700,-0.14
中公教育,002607,2011-08-10 00:00:00,22.35,4.44,0.6752796116,2200,-2.63
林洋能源,601222,2011-08-08 00:00:00,18,7.7,2.24010239,7500,-1.28
大连电瓷,002606,2011-08-05 00:00:00,17,8.82,0.3460468345,2500,-0.68
姚记科技,002605,2011-08-05 00:00:00,21,31.55,0.6588263989,2350,-0.94
光线传媒,300251,2011-08-03 00:00:00,52.5,7.93,1.4244566912,2740,-1.49
初灵信息,300250,2011-08-03 00:00:00,25,15.18,0.3004326982,1000,-3.44
依米康,300249,2011-08-03 00:00:00,17.5,8.93,0.3891382288,1960,-1.33
新开普,300248,2011-07-29 00:00:00,30,9.14,0.5045937656,1120,-1.51
融捷健康,300247,2011-07-29 00:00:00,16,3.39,0.3168237971,2050,-0.59
以岭药业,002603,2011-07-28 00:00:00,34.56,24.44,1.454413642,6500,-0.81
世纪华通,002602,2011-07-28 00:00:00,23,5.23,0.8090010354,4500,-1.32
宝莱特,300246,2011-07-19 00:00:00,25,12.53,0.3955259532,1050,1.46
天玑科技,300245,2011-07-19 00:00:00,20,8.89,0.4188775161,1700,-1.66
迪安诊断,300244,2011-07-19 00:00:00,23.5,24.12,0.4165707279,1280,-0.54
龙佰集团,002601,2011-07-15 00:00:00,55,18.25,3.737750108,2400,-2.09
领益智造,002600,2011-07-15 00:00:00,8,6.18,0.5888164318,7950,-1.28
盛通股份,002599,2011-07-15 00:00:00,10,7.15,0.7502773042,3300,-2.19
瑞丰高材,300243,2011-07-12 00:00:00,16,10.09,0.5509146737,1350,2.44
佳云科技,300242,2011-07-12 00:00:00,10,3.35,0.5264457716,1900,-0.89
瑞丰光电,300241,2011-07-12 00:00:00,10.8,5.02,0.3922157521,2700,-1.57
山东章鼓,002598,2011-07-07 00:00:00,10,10.9,0.7220447948,4000,-1.89
金禾实业,002597,2011-07-07 00:00:00,21.5,24.07,3.4075427485,3350,-0.29
海南瑞泽,002596,2011-07-07 00:00:00,12.15,3.14,1.0763123245,3400,-4.56
飞力达,300240,2011-07-06 00:00:00,20,6.68,3.6364309777,2700,1.83
东宝生物,300239,2011-07-06 00:00:00,9,6.64,0.4022255244,1900,-0.6
冠昊生物,300238,2011-07-06 00:00:00,18.2,14.03,0.6827382132,1530,-0.85
赛轮轮胎,601058,2011-06-30 00:00:00,6.88,11.03,1.40762455,9800,-0.99
比亚迪,002594,2011-06-30 00:00:00,18,261.63,4.4866737028,7900,-0.18
美晨生态,300237,2011-06-29 00:00:00,25.73,2.27,2.5137133995,1430,2.71
上海新阳,300236,2011-06-29 00:00:00,11.07,36.78,0.7771396247,2150,-3.19
方直科技,300235,2011-06-29 00:00:00,19.6,10.97,1.2694162993,1100,-1.79
豪迈科技,002595,2011-06-28 00:00:00,24,31.83,9.9294635731,5000,-1.09
日上集团,002593,2011-06-28 00:00:00,12.88,4.02,1.598297361,5300,1.77
蓝科高新,601798,2011-06-22 00:00:00,11,7.27,1.08086235,8000,-0.41
开尔新材,300234,2011-06-22 00:00:00,12,5.76,0.8168412239,2000,0.17
金城医药,300233,2011-06-22 00:00:00,18.6,20.09,2.0366042963,3100,-0.4
洲明科技,300232,2011-06-22 00:00:00,18.57,7.83,2.5089108647,2000,-1.76
恒大高新,002591,2011-06-21 00:00:00,20,6.49,1.5207889473,2000,-0.76
三星医疗,601567,2011-06-15 00:00:00,20,15.52,12.0467576,6700,-0.32
银信科技,300231,2011-06-15 00:00:00,19.62,9.29,0.984620232,1000,-3.83
永利股份,300230,2011-06-15 00:00:00,12.9,3.72,0.8575863518,2250,0.27
拓尔思,300229,2011-06-15 00:00:00,15,22.13,0.9957425781,3000,-2.17
万安科技,002590,2011-06-10 00:00:00,15.6,11.62,0.8833592973,2334,0.78
瑞康医药,002589,2011-06-10 00:00:00,20,3.53,3.1190386677,2380,-0.28
史丹利,002588,2011-06-10 00:00:00,35,6.25,19.1662321831,3250,-1.73
奥拓电子,002587,2011-06-10 00:00:00,16,6.55,1.1201222383,2100,-1.95
富瑞特装,300228,2011-06-08 00:00:00,24.98,6.07,8.1867050318,1700,-0.49
光韵达,300227,2011-06-08 00:00:00,12.98,7.63,0.883142233,1700,1.73
上海钢联,300226,2011-06-08 00:00:00,23,28.06,1.4467814989,1000,-1.75
文峰股份,601010,2011-06-03 00:00:00,20,2.76,24.68644013,11000,-0.36
骆驼股份,601311,2011-06-02 00:00:00,18.6,9.13,9.58260814,8300,0.11
*ST围海,002586,2011-06-02 00:00:00,19,2.7,2.1021867121,2700,0.0
双星新材,002585,2011-06-02 00:00:00,55,10.49,65.5208357825,5200,-1.69
西陇科学,002584,2011-06-02 00:00:00,12.5,5.42,1.2363260408,5000,-0.91
金力泰,300225,2011-05-31 00:00:00,28,9.08,1.5586718836,1700,-0.33
正海磁材,300224,2011-05-31 00:00:00,21.09,12.42,2.2416718389,4000,-1.58
北京君正,300223,2011-05-31 00:00:00,43.8,93.1,10.1422449859,2000,0.58
九牧王,601566,2011-05-30 00:00:00,22,10.71,9.64073209,12000,-1.29
浙文影业,601599,2011-05-27 00:00:00,10,3.73,0.78058307,5300,-0.27
海能达,002583,2011-05-27 00:00:00,19.9,6.1,6.0223957843,7000,0.0
科大智能,300222,2011-05-25 00:00:00,32.4,7.6,2.7142443544,1500,1.06
银禧科技,300221,2011-05-25 00:00:00,18,5.54,2.2181260655,2500,0.0
ST金运,300220,2011-05-25 00:00:00,23.36,6.79,0.7409133919,900,0.0
东材科技,601208,2011-05-20 00:00:00,20,13.79,8.3338325,8000,1.77
好想你,002582,2011-05-20 00:00:00,46,8.41,8.9287589445,1860,-1.18
未名医药,002581,2011-05-20 00:00:00,19,18.56,1.3773150869,2708,3.69
桐昆股份,601233,2011-05-18 00:00:00,27,14.84,8.09043079,12000,-1.72
鸿利智汇,300219,2011-05-18 00:00:00,16,7.19,0.9634230653,3100,-1.51
安利股份,300218,2011-05-18 00:00:00,18,9.75,2.8002383915,2640,-0.1
东方电热,300217,2011-05-18 00:00:00,25.88,5.87,5.9455145294,2300,0.0
电科院,300215,2011-05-11 00:00:00,76,5.19,18.691398909,1150,0.39
日科化学,300214,2011-05-11 00:00:00,22,6.37,2.3480792712,3500,-1.09
华鼎股份,601113,2011-05-09 00:00:00,14,3.56,1.43883501,8000,-0.28
吉鑫科技,601218,2011-05-06 00:00:00,22.5,3.81,5.54945625,5080,0.53
圣阳股份,002580,2011-05-06 00:00:00,25.8,9.21,2.5948275862,1880,-0.75
中京电子,002579,2011-05-06 00:00:00,17,9.23,1.0370029712,2435,-1.49
佳讯飞鸿,300213,2011-05-05 00:00:00,22,6.05,1.1022482913,2100,-1.31
易华录,300212,2011-05-05 00:00:00,30.46,30.38,2.7924443847,1700,-2.13
亿通科技,300211,2011-05-05 00:00:00,25.75,9.08,1.4808760816,1250,-0.87
闽发铝业,002578,2011-04-28 00:00:00,15.18,3.78,0.6497904888,4300,-0.79
雷柏科技,002577,2011-04-28 00:00:00,38,15.22,2.8444365432,3200,-1.81
通达动力,002576,2011-04-28 00:00:00,19,17.9,1.7654472323,3200,0.45
森远股份,300210,2011-04-26 00:00:00,22,3.32,0.7170486091,1900,2.15
ST有棵树,300209,2011-04-26 00:00:00,34.28,2.84,2.6338705881,2000,0.35
青岛中程,300208,2011-04-26 00:00:00,25,8.49,0.8016265815,1750,-0.93
群兴玩具,002575,2011-04-22 00:00:00,20,6.34,1.3649279544,3380,10.07
明牌珠宝,002574,2011-04-22 00:00:00,32,6.79,1.8563390789,6000,-2.02
清新环境,002573,2011-04-22 00:00:00,45,5.62,2.1000631746,3800,-0.71
欣旺达,300207,2011-04-21 00:00:00,18.66,15.91,0.7049303881,4700,0.06
理邦仪器,300206,2011-04-21 00:00:00,38,13.89,3.0819513992,2500,-2.59
天喻信息,300205,2011-04-21 00:00:00,40,13.0,2.9408836295,1991,-1.37
舒泰神,300204,2011-04-15 00:00:00,52.5,9.9,1.4259141812,1670,-0.8
聚光科技,300203,2011-04-15 00:00:00,20,19.18,0.5604436098,4500,-1.89
索菲亚,002572,2011-04-12 00:00:00,86,17.39,7.3543431482,1350,-2.41
德力股份,002571,2011-04-12 00:00:00,28.8,6.46,1.2620257734,2200,-1.22
贝因美,002570,2011-04-12 00:00:00,42,4.34,3.299216508,4300,-0.91
ST步森,002569,2011-04-12 00:00:00,16.88,5.62,0.6673438628,2334,0.36
海伦哲,300201,2011-04-07 00:00:00,21,3.73,0.4479115285,2000,0.0
高盟新材,300200,2011-04-07 00:00:00,21.88,8.35,0.7085164835,2680,-0.71
翰宇药业,300199,2011-04-07 00:00:00,30.19,10.15,1.2785423086,2500,-1.36
纳川股份,300198,2011-04-07 00:00:00,31,2.89,1.3235036361,2300,-0.69
节能铁汉,300197,2011-03-29 00:00:00,67.58,2.64,0.9398136516,1550,-1.86
长海股份,300196,2011-03-29 00:00:00,18.58,14.22,0.3033798794,3000,-1.18
长荣股份,300195,2011-03-29 00:00:00,40,6.23,1.0098256031,2500,-0.95
百润股份,002568,2011-03-25 00:00:00,26,37.0,0.4035366965,2000,4.99
唐人神,002567,2011-03-25 00:00:00,27,7.03,0.6516131615,3500,1.01
福安药业,300194,2011-03-22 00:00:00,41.88,3.94,1.1441794306,3340,-0.25
佳士科技,300193,2011-03-22 00:00:00,26.5,7.46,1.0046877148,5550,0.0
科德教育,300192,2011-03-22 00:00:00,22.82,11.55,0.4207642016,1850,-4.39
益盛药业,002566,2011-03-18 00:00:00,39.9,8.52,1.3768264151,2760,-0.58
顺灏股份,002565,2011-03-18 00:00:00,31.2,3.31,1.0512782543,3350,-2.65
江南水务,601199,2011-03-17 00:00:00,18.8,6.68,0.47845717,5880,1.98
潜能恒信,300191,2011-03-16 00:00:00,41.46,18.81,1.0505070666,2000,-0.32
维尔利,300190,2011-03-16 00:00:00,58.5,4.2,0.8458253971,1330,0.72
神农科技,300189,2011-03-16 00:00:00,24,3.57,0.646181371,4000,-2.46
美亚柏科,300188,2011-03-16 00:00:00,40,17.8,0.8987167074,1350,-1.28
森马服饰,002563,2011-03-11 00:00:00,67,6.28,2.5044218699,7000,-0.32
*ST天沃,002564,2011-03-10 00:00:00,29.5,2.92,0.48827644,4800,3.55
兄弟科技,002562,2011-03-10 00:00:00,21,4.4,0.2592711392,2670,1.38
宝泰隆,601011,2011-03-09 00:00:00,18,3.68,0.78687349,9700,0.27
永清环保,300187,2011-03-08 00:00:00,40,6.18,0.7275226713,1670,-1.44
通裕重工,300185,2011-03-08 00:00:00,25,2.7,2.2523135483,9000,0.37
徐家汇,002561,2011-03-03 00:00:00,16,10.15,1.151356977,7000,-1.17
通达股份,002560,2011-03-03 00:00:00,28.8,8.62,1.4529036734,2000,0.58
亚威股份,002559,2011-03-03 00:00:00,40,8.85,1.8113686022,2200,-5.85
三江购物,601116,2011-03-02 00:00:00,11.8,13.37,0.46910118,6000,-5.18
巨人网络,002558,2011-03-02 00:00:00,30,13.95,0.443973093,1500,-1.9
洽洽食品,002557,2011-03-02 00:00:00,40,40.08,2.0716297045,5000,-1.04
辉隆股份,002556,2011-03-02 00:00:00,37.5,7.73,1.0347939104,3750,-0.26
三七互娱,002555,2011-03-02 00:00:00,35,25.9,0.6774821376,1700,-0.96
金隅集团,601992,2011-03-01 00:00:00,9,2.37,0,41040.456,1.28
惠博普,002554,2011-02-25 00:00:00,26,3.77,0.5415418703,3500,0.27
南方精工,002553,2011-02-25 00:00:00,17,13.42,0.3630553625,2200,-1.18
宝鼎科技,002552,2011-02-25 00:00:00,20,17.62,0.3043192796,2500,0.46
尚荣医疗,002551,2011-02-25 00:00:00,46,4.08,0.9173824798,2050,0.49
君正集团,601216,2011-02-22 00:00:00,25,4.34,6.15984806,12000,-0.46
力源信息,300184,2011-02-22 00:00:00,20,4.97,1.449048116,1670,-1.39
东软载波,300183,2011-02-22 00:00:00,41.45,15.15,2.4006721882,2500,-0.46
捷成股份,300182,2011-02-22 00:00:00,55,5.52,3.9228735048,1400,-2.13
佐力药业,300181,2011-02-22 00:00:00,23.5,11.3,1.653402418,2000,-2.84
华峰超纤,300180,2011-02-22 00:00:00,19.73,3.71,4.1638934486,4000,0.0
千红制药,002550,2011-02-18 00:00:00,32,5.26,2.7229442515,4000,-0.19
凯美特气,002549,2011-02-18 00:00:00,25.48,11.5,1.9151034635,2000,-2.38
金新农,002548,2011-02-18 00:00:00,24,6.92,1.7228105501,2400,-0.43
春兴精工,002547,2011-02-18 00:00:00,16,4.75,0.9640935412,3600,3.49
四方达,300179,2011-02-15 00:00:00,24.75,9.98,2.8724953187,2000,-0.99
中海达,300177,2011-02-15 00:00:00,46.8,7.02,3.0241401991,1250,4.15
派生科技,300176,2011-02-15 00:00:00,16.28,7.8,1.1888242594,2240,19.82
朗源股份,300175,2011-02-15 00:00:00,17.1,4.02,1.9047131952,2700,-0.25
新联电子,002546,2011-02-11 00:00:00,33.8,5.27,3.9341958902,2100,-0.19
东方铁塔,002545,2011-02-11 00:00:00,39.49,7.57,10.1099750301,4350,-0.26
星宇股份,601799,2011-02-01 00:00:00,21.24,140.38,5.76926544,6000,1.72
广电电气,601616,2011-02-01 00:00:00,19,3.4,3.43163188,10500,0.0
元力股份,300174,2011-02-01 00:00:00,24,16.85,1.890790951,1700,-1.12
福能东方,300173,2011-02-01 00:00:00,22.39,4.31,1.574543339,1700,-0.92
中电环保,300172,2011-02-01 00:00:00,25.16,5.07,1.0179653062,2500,-0.39
东富龙,300171,2011-02-01 00:00:00,86,21.66,7.1640294083,2000,-1.05
汉得信息,300170,2011-02-01 00:00:00,25.32,10.67,2.2355956821,3000,-4.48
大智慧,601519,2011-01-28 00:00:00,23.2,7.09,1.82945793,11000,-0.84
普天科技,002544,2011-01-28 00:00:00,28,22.75,0.8743566834,2200,0.0
万和电气,002543,2011-01-28 00:00:00,30,8.06,2.0675200356,5000,-0.49
中化岩土,002542,2011-01-28 00:00:00,37,2.82,1.4093575469,1680,0.0
博威合金,601137,2011-01-27 00:00:00,27,14.89,2.57420587,5500,-1.78
天晟新材,300169,2011-01-25 00:00:00,32,4.69,0.647602021,2350,-2.29
万达信息,300168,2011-01-25 00:00:00,28,9.87,0.4383819869,3000,-1.3
ST迪威迅,300167,2011-01-25 00:00:00,51.28,2.79,0.6169878473,1112,1.09
东方国信,300166,2011-01-25 00:00:00,55.36,9.68,0.738666804,1017.6,-1.53
天瑞仪器,300165,2011-01-25 00:00:00,65,6.8,1.0889090566,1850,1.19
风范股份,601700,2011-01-18 00:00:00,35,5.29,1.64097211,5490,-0.56
鸿路钢构,002541,2011-01-18 00:00:00,41,31.68,2.2792414316,3400,-2.67
亚太科技,002540,2011-01-18 00:00:00,40,5.86,2.3862059883,4000,0.17
云图控股,002539,2011-01-18 00:00:00,33.88,9.56,2.446314856,4200,-1.34
司尔特,002538,2011-01-18 00:00:00,26,6.98,0.8362633498,3800,-0.99
通源石油,300164,2011-01-13 00:00:00,51.1,4.63,0.9278694106,1700,1.31
先锋新材,300163,2011-01-13 00:00:00,26,3.41,0.6914879134,2000,0.59
雷曼光电,300162,2011-01-13 00:00:00,38,7.05,0.6360797583,1680,-3.82
华中数控,300161,2011-01-13 00:00:00,26,43.43,0.6025139056,2700,-1.63
秀强股份,300160,2011-01-13 00:00:00,35,6.11,1.2590130064,2340,0.49
飞龙股份,002536,2011-01-11 00:00:00,36,13.2,1.4268186922,2400,-0.38
林州重机,002535,2011-01-11 00:00:00,25,4.66,1.1324945818,5120,0.43
海联金汇,002537,2011-01-10 00:00:00,40,6.86,1.4511223751,2500,0.0
西子洁能,002534,2011-01-10 00:00:00,26,14.49,0.6863649954,4100,-1.43
海南橡胶,601118,2011-01-07 00:00:00,5.99,4.59,1.3214826,78600,-0.22
ST新研,300159,2011-01-07 00:00:00,69.98,3.19,1.28354391,1060,
振东制药,300158,2011-01-07 00:00:00,38.8,5.92,1.0943427987,3600,0.0
恒泰艾普,300157,2011-01-07 00:00:00,57,3.27,1.7095919429,2222,0.93
安居宝,300155,2011-01-07 00:00:00,49,6.24,1.3772938758,1800,0.16
四方股份,601126,2010-12-31 00:00:00,23,15.27,0.62770104,8200,-1.86
金杯电工,002533,2010-12-31 00:00:00,33.8,7.78,0.9952581282,3500,0.65
天山铝业,002532,2010-12-31 00:00:00,32.88,6.77,0.6851302122,2000,0.59
天顺风能,002531,2010-12-31 00:00:00,24.9,13.87,0.52873866,5200,0.58
金财互联,002530,2010-12-31 00:00:00,12,8.25,0.3575880378,3400,-4.73
瑞凌股份,300154,2010-12-29 00:00:00,38.5,7.22,0.8209142566,2800,-0.55
科泰电源,300153,2010-12-29 00:00:00,40,8.03,0.4690803489,2000,-0.37
新动力,300152,2010-12-29 00:00:00,39,3.02,0.4622098563,2800,0.0
亚星锚链,601890,2010-12-28 00:00:00,22.5,10.52,0.91528375,9000,0.77
海源复材,002529,2010-12-24 00:00:00,18,13.73,0.5205931606,4000,-2.0
英飞拓,002528,2010-12-24 00:00:00,53.8,7.68,1.1860964517,3700,-2.17
新时达,002527,2010-12-24 00:00:00,16,10.94,0.5490731371,5000,-1.97
昌红科技,300151,2010-12-22 00:00:00,34,16.9,0.568257551,1700,-3.04
世纪瑞尔,300150,2010-12-22 00:00:00,32.99,4.35,0.4996926543,3500,-1.14
睿智医药,300149,2010-12-22 00:00:00,28,7.96,0.3142819178,1700,-1.0
山东矿机,002526,2010-12-17 00:00:00,20,2.72,0.7100025977,6700,-2.16
光正眼科,002524,2010-12-17 00:00:00,15.18,6.68,0.4395362092,2260,1.37
永辉超市,601933,2010-12-15 00:00:00,23.98,3.38,0.84748636,11000,-0.59
天舟文化,300148,2010-12-15 00:00:00,21.88,4.63,0.4499414565,1900,-1.07
香雪制药,300147,2010-12-15 00:00:00,33.99,5.24,0.5202738182,3100,-0.76
汤臣倍健,300146,2010-12-15 00:00:00,110,20.98,0.8458226338,1368,-0.33
天桥起重,002523,2010-12-10 00:00:00,19.5,2.97,0.4999668772,4000,0.34
浙江众成,002522,2010-12-10 00:00:00,30,4.99,0.5137851662,2667,0.0
齐峰新材,002521,2010-12-10 00:00:00,41.5,6.82,1.0703583422,3700,-1.02
日发精机,002520,2010-12-10 00:00:00,35,5.58,0.4175118836,1600,0.18
中金环境,300145,2010-12-09 00:00:00,37.8,2.93,0.6449612953,2000,0.0
宋城演艺,300144,2010-12-09 00:00:00,53,13.02,0.9359152896,4200,0.85
盈康生命,300143,2010-12-09 00:00:00,36,10.87,0.4009016159,1700,0.28
银河电子,002519,2010-12-07 00:00:00,36.8,5.79,0.6269606396,1760,-0.69
科士达,002518,2010-12-07 00:00:00,32.5,33.4,0.7154607186,2900,-1.1
恺英网络,002517,2010-12-07 00:00:00,20,13.89,0.7745680853,2210,0.14
旷达科技,002516,2010-12-07 00:00:00,20.1,4.93,0.8107552357,5000,2.49
辽港股份,601880,2010-12-06 00:00:00,3.8,1.62,1.47084294,76182,-1.22
金字火腿,002515,2010-12-03 00:00:00,34,4.62,0.5752565819,1850,-0.86
宝馨科技,002514,2010-12-03 00:00:00,23,8.95,0.3013868445,1700,-2.4
蓝丰生化,002513,2010-12-03 00:00:00,43.2,6.93,0.6534021452,1900,1.17
达华智能,002512,2010-12-03 00:00:00,26,4.06,0.3586716952,3000,0.25
力帆科技,601777,2010-11-25 00:00:00,14.5,3.81,0.70787392,20000,1.6
中顺洁柔,002511,2010-11-25 00:00:00,38,10.85,0.5864966657,4000,-0.37
天汽模,002510,2010-11-25 00:00:00,17.5,4.06,0.3407170227,5200,4.91
老板电器,002508,2010-11-23 00:00:00,24,26.88,0.6386549289,4000,-0.41
涪陵榨菜,002507,2010-11-23 00:00:00,13.99,18.34,0.6017257872,4000,-0.22
协鑫集成,002506,2010-11-18 00:00:00,36,3.01,0.5641237187,6600,-0.66
鹏都农牧,002505,2010-11-18 00:00:00,24,2.02,0.4230033277,2600,2.02
*ST弘高,002504,2010-11-18 00:00:00,16,0.38,0.2628694365,2700,
*ST搜特,002503,2010-11-17 00:00:00,75,0.42,2.3614615381,2000,
ST鼎龙,002502,2010-11-17 00:00:00,29,2.39,0.834025788,2200,-4.4
利源股份,002501,2010-11-17 00:00:00,35,1.66,0.7233184379,2360,-0.6
山西证券,002500,2010-11-15 00:00:00,7.8,6.05,0.6496864217,39980,0.33
沃森生物,300142,2010-11-12 00:00:00,95,27.65,1.4812845255,2500,0.0
和顺电气,300141,2010-11-12 00:00:00,31.68,9.67,0.6355572731,1400,0.52
中环装备,300140,2010-11-12 00:00:00,39.98,8.57,0.7976310358,1550,-2.06
晓程科技,300139,2010-11-12 00:00:00,62.5,9.16,1.2109413412,1370,-2.45
汉缆股份,002498,2010-11-09 00:00:00,36,3.96,1.7380664359,5000,0.25
雅化集团,002497,2010-11-09 00:00:00,30.5,17.19,1.0745044604,4000,-0.87
辉丰股份,002496,2010-11-09 00:00:00,48.69,2.38,1.3375166395,2500,-0.83
晨光生物,300138,2010-11-05 00:00:00,30,16.9,0.5672584292,2300,-0.47
先河环保,300137,2010-11-05 00:00:00,22,5.72,0.4394270421,3000,-0.87
信维通信,300136,2010-11-05 00:00:00,31.75,18.52,0.6444253894,1667,-0.8
九州通,600998,2010-11-02 00:00:00,13,9.88,0.6358134,15000,-0.7
佳隆股份,002495,2010-11-02 00:00:00,32,2.64,0.8617036129,2600,-0.75
华斯股份,002494,2010-11-02 00:00:00,22,4.99,0.5958140146,2850,0.81
荣盛石化,002493,2010-11-02 00:00:00,53.8,12.37,1.8307242108,5600,0.9
恒基达鑫,002492,2010-11-02 00:00:00,16,6.12,0.4216478578,3000,-0.16
中南传媒,601098,2010-10-28 00:00:00,10.66,11.2,0.88093543,39800,-1.32
宝利国际,300135,2010-10-26 00:00:00,36.46,3.04,1.4709647644,2000,2.7
大富科技,300134,2010-10-26 00:00:00,49.5,9.48,2.5064266345,4000,-0.42
华策影视,300133,2010-10-26 00:00:00,68,6.5,1.3558565236,1412,-1.81
青松股份,300132,2010-10-26 00:00:00,23,5.69,1.016985908,1700,-1.39
通鼎互联,002491,2010-10-21 00:00:00,14.5,6.02,0.5346235049,6700,-0.33
山东墨龙,002490,2010-10-21 00:00:00,18,4.6,1.0003351123,7000,-0.43
浙江永强,002489,2010-10-21 00:00:00,38,4.03,1.8821270859,6000,-1.23
金固股份,002488,2010-10-21 00:00:00,22,7.16,0.6781439708,3000,-2.98
英唐智控,300131,2010-10-19 00:00:00,36,5.29,0.5765554506,1190,-1.67
新国都,300130,2010-10-19 00:00:00,43.33,23.86,0.7742321039,1600,-2.97
泰胜风能,300129,2010-10-19 00:00:00,31,9.08,0.5915137737,3000,2.48
大金重工,002487,2010-10-15 00:00:00,38.6,30.05,0.8940187353,3000,1.28
嘉麟杰,002486,2010-10-15 00:00:00,10.9,3.03,0.5591447451,5200,-0.66
*ST雪发,002485,2010-10-15 00:00:00,26.6,4.38,1.3176602044,5000,3.06
兴业证券,601377,2010-10-13 00:00:00,10,6.49,2.42848801,26300,-0.61
锦富技术,300128,2010-10-13 00:00:00,35,4.82,0.6398674195,2500,-0.21
银河磁体,300127,2010-10-13 00:00:00,18,18.73,0.36510687,4100,-0.11
锐奇股份,300126,2010-10-13 00:00:00,34,6.69,0.762622443,2105,0.9
聆达股份,300125,2010-10-13 00:00:00,55,15.58,0.7042274185,1500,-0.32
杭齿前进,601177,2010-10-11 00:00:00,8.29,10.36,0.66883204,10100,-1.33
江海股份,002484,2010-09-29 00:00:00,20.5,18.99,0.5791639786,4000,-1.81
润邦股份,002483,2010-09-29 00:00:00,29,5.58,1.0141441416,5000,-0.36
*ST广田,002482,2010-09-29 00:00:00,51.98,2.02,1.8252286527,4000,-5.16
宁波港,601018,2010-09-28 00:00:00,3.7,3.49,1.7112546,200000,0.0
